Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,UniqueCarrier,AirlineID,Carrier,TailNum,FlightNum,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup
2008,1,1,31,4,1/30/04,YV,20378,YV,N930LR,2711,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11638,1163802,31638,FAT,"Fresno, CA",CA,6,California,91,1109,1120,11,11,0,0,1100-1159,21,1141,1208,2,1156,1210,14,14,0,0,1100-1159,0,,0,107,110,87,1,493,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N903FJ,2715,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11638,1163802,31638,FAT,"Fresno, CA",CA,6,California,91,1750,1750,0,0,0,0,1700-1759,22,1812,1837,3,1831,1840,9,9,0,0,1800-1859,0,,0,101,110,85,1,493,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N930LR,2716,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11638,1163802,31638,FAT,"Fresno, CA",CA,6,California,91,2050,2050,0,0,0,0,2000-2059,14,2104,2124,6,2132,2130,-2,0,0,-1,2100-2159,0,,0,102,100,80,1,493,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N7264V,2869,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11638,1163802,31638,FAT,"Fresno, CA",CA,6,California,91,1437,1437,0,0,0,0,1400-1459,34,1511,1538,3,1519,1541,22,22,1,1,1500-1559,0,,0,102,124,87,1,493,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N988HA,2804,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11695,1169501,31695,FLG,"Flagstaff, AZ",AZ,4,Arizona,81,1302,1255,-7,0,0,-1,1300-1359,20,1315,1350,5,1404,1355,-9,0,0,-1,1400-1459,0,,0,62,60,35,1,119,1
2008,1,1,31,4,1/30/04,YV,20378,YV,N988HA,2839,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11695,1169501,31695,FLG,"Flagstaff, AZ",AZ,4,Arizona,81,948,944,-4,0,0,-1,0900-0959,21,1005,1040,6,1051,1046,-5,0,0,-1,1000-1059,0,,0,63,62,35,1,119,1
2008,1,1,31,4,1/30/04,YV,20378,YV,N437YV,2855,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11695,1169501,31695,FLG,"Flagstaff, AZ",AZ,4,Arizona,81,1610,1605,-5,0,0,-1,1600-1659,15,1620,1655,14,1709,1709,0,0,0,0,1700-1759,0,,0,59,64,35,1,119,1
2008,1,1,31,4,1/30/04,YV,20378,YV,N991HA,2857,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11695,1169501,31695,FLG,"Flagstaff, AZ",AZ,4,Arizona,81,1934,1936,2,2,0,0,1900-1959,24,2000,2040,2,2032,2042,10,10,0,0,2000-2059,0,,0,58,66,40,1,119,1
2008,1,1,31,4,1/30/04,YV,20378,YV,N991HA,2859,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11695,1169501,31695,FLG,"Flagstaff, AZ",AZ,4,Arizona,81,2257,2250,-7,0,0,-1,2200-2259,12,2302,2332,8,2353,2340,-13,0,0,-1,2300-2359,0,,0,56,50,30,1,119,1
2008,1,1,31,4,1/30/04,YV,20378,YV,N17275,2903,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11921,1192101,31921,GJT,"Grand Junction, CO",CO,8,Colorado,82,954,950,-4,0,0,-1,0900-0959,17,1007,1112,6,1129,1118,-11,0,0,-1,1100-1159,0,,0,95,88,65,1,438,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N987HA,2905,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11921,1192101,31921,GJT,"Grand Junction, CO",CO,8,Colorado,82,1600,,,,,,1600-1659,,,,,1758,,,,,,1700-1759,1,A,0,118,,,1,438,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N987HA,2907,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11921,1192101,31921,GJT,"Grand Junction, CO",CO,8,Colorado,82,1944,1944,0,0,0,0,1900-1959,31,2015,2145,4,2146,2149,3,3,0,0,2100-2159,0,,0,122,125,90,1,438,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N909FJ,2884,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,12266,1226602,31453,IAH,"Houston, TX",TX,48,Texas,74,1601,1600,-1,0,0,-1,1600-1659,18,1618,1928,10,1930,1938,8,8,0,0,1900-1959,0,,0,149,158,130,1,1009,5
2008,1,1,31,4,1/30/04,YV,20378,YV,N903FJ,2885,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,12266,1226602,31453,IAH,"Houston, TX",TX,48,Texas,74,2255,2254,-1,0,0,-1,2200-2259,13,2307,205,11,223,216,-7,0,0,-1,0001-0559,0,,0,148,142,118,1,1009,5
2008,1,1,31,4,1/30/04,YV,20378,YV,N923FJ,2923,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,12278,1227801,30928,ICT,"Wichita, KS",KS,20,Kansas,62,1115,1115,0,0,0,0,1100-1159,22,1137,1429,3,1437,1432,-5,0,0,-1,1400-1459,0,,0,142,137,112,1,870,4
2008,1,1,31,4,1/30/04,YV,20378,YV,N7264V,2925,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,12278,1227801,30928,ICT,"Wichita, KS",KS,20,Kansas,62,1949,1949,0,0,0,0,1900-1959,23,2012,2257,9,2308,2306,-2,0,0,-1,2300-2359,0,,0,139,137,105,1,870,4
2008,1,1,31,4,1/30/04,YV,20378,YV,N97325,2796,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,12889,1288902,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,748,748,0,0,0,0,0700-0759,22,810,755,5,756,800,4,4,0,0,0700-0759,0,,0,68,72,45,1,256,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N938LR,2708,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,12892,1289201,32575,LAX,"Los Angeles, CA",CA,6,California,91,1600,1555,-5,0,0,-1,1600-1659,12,1607,1607,13,1625,1620,-5,0,0,-1,1600-1659,0,,0,85,85,60,1,370,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N942LR,2853,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,12892,1289201,32575,LAX,"Los Angeles, CA",CA,6,California,91,1436,1430,-6,0,0,-1,1400-1459,16,1446,1447,5,1503,1452,-11,0,0,-1,1500-1559,0,,0,87,82,61,1,370,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N27318,2728,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,12954,1295401,32575,LGB,"Long Beach, CA",CA,6,California,91,821,821,0,0,0,0,0800-0859,20,841,841,5,850,846,-4,0,0,-1,0800-0859,0,,0,89,85,60,1,355,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N922FJ,2730,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,12954,1295401,32575,LGB,"Long Beach, CA",CA,6,California,91,1125,1124,-1,0,0,-1,1100-1159,30,1154,1158,6,1155,1204,9,9,0,0,1100-1159,0,,0,90,100,64,1,355,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N902FJ,2732,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,12954,1295401,32575,LGB,"Long Beach, CA",CA,6,California,91,1447,1440,-7,0,0,-1,1400-1459,21,1501,1502,5,1507,1507,0,0,0,0,1500-1559,0,,0,80,87,61,1,355,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N923FJ,2734,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,12954,1295401,32575,LGB,"Long Beach, CA",CA,6,California,91,1746,1745,-1,0,0,-1,1700-1759,20,1805,1809,4,1805,1813,8,8,0,0,1800-1859,0,,0,79,88,64,1,355,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N17231,2739,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,12954,1295401,32575,LGB,"Long Beach, CA",CA,6,California,91,2115,2115,0,0,0,0,2100-2159,24,2139,2135,5,2139,2140,1,1,0,0,2100-2159,0,,0,84,85,56,1,355,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N919FJ,2941,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,13244,1324401,33244,MEM,"Memphis, TN",TN,47,Tennessee,54,949,949,0,0,0,0,0900-0959,22,1011,1345,5,1350,1350,0,0,0,0,1300-1359,0,,0,181,181,154,1,1263,6
2008,1,1,31,4,1/30/04,YV,20378,YV,N911FJ,2946,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,13244,1324401,33244,MEM,"Memphis, TN",TN,47,Tennessee,54,1951,1950,-1,0,0,-1,1900-1959,26,2016,2349,11,2351,2400,9,9,0,0,2300-2359,0,,0,180,190,153,1,1263,6
2008,1,1,31,4,1/30/04,YV,20378,YV,N17275,2864,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,13264,1326402,33264,MFR,"Medford, OR",OR,41,Oregon,92,1752,1752,0,0,0,0,1700-1759,25,1817,1937,3,1919,1940,21,21,1,1,1900-1959,0,,0,147,168,140,1,854,4
2008,1,1,31,4,1/30/04,YV,20378,YV,N915FJ,2769,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,13476,1347601,34922,MRY,"Monterey, CA",CA,6,California,91,1103,1100,-3,0,0,-1,1100-1159,20,1120,1153,2,1204,1155,-9,0,0,-1,1200-1259,0,,0,121,115,93,1,598,3
2008,1,1,31,4,1/30/04,YV,20378,YV,N27191,2771,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,13476,1347601,34922,MRY,"Monterey, CA",CA,6,California,91,1809,1809,0,0,0,0,1800-1859,15,1824,1857,5,1902,1902,0,0,0,0,1900-1959,0,,0,113,113,93,1,598,3
2008,1,1,31,4,1/30/04,YV,20378,YV,N911FJ,2774,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,13796,1379601,32457,OAK,"Oakland, CA",CA,6,California,91,822,815,-7,0,0,-1,0800-0859,22,837,929,4,932,933,1,1,0,0,0900-0959,0,,0,130,138,112,1,646,3
2008,1,1,31,4,1/30/04,YV,20378,YV,N926LR,2815,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,13851,1385102,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,1729,1751,22,22,1,1,1700-1759,23,1814,2052,5,2034,2057,23,23,1,1,2000-2059,0,,0,125,126,98,1,833,4
2008,1,1,31,4,1/30/04,YV,20378,YV,N17358,2995,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,13851,1385102,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,959,1007,8,8,0,0,0900-0959,33,1040,1325,9,1315,1334,19,19,1,1,1300-1359,0,,0,136,147,105,1,833,4
2008,1,1,31,4,1/30/04,YV,20378,YV,N903FJ,2891,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,13871,1387101,33316,OMA,"Omaha, NE",NE,31,Nebraska,65,1006,1002,-4,0,0,-1,1000-1059,27,1029,1345,5,1352,1350,-2,0,0,-1,1300-1359,0,,0,166,168,136,1,1037,5
2008,1,1,31,4,1/30/04,YV,20378,YV,N911FJ,2733,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,14262,1426201,34262,PSP,"Palm Springs, CA",CA,6,California,91,1600,1605,5,5,0,0,1600-1659,19,1624,1613,7,1606,1620,14,14,0,0,1600-1659,0,,0,66,75,49,1,261,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N805LR,2737,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,14262,1426201,34262,PSP,"Palm Springs, CA",CA,6,California,91,827,900,33,33,1,2,0800-0859,25,925,935,5,841,940,59,59,1,3,0800-0859,0,,0,74,100,70,1,261,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N77286,2741,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,14262,1426201,34262,PSP,"Palm Springs, CA",CA,6,California,91,1107,1100,-7,0,0,-1,1100-1159,30,1130,1116,5,1122,1121,-1,0,0,-1,1100-1159,0,,0,75,81,46,1,261,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N17358,2743,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,14262,1426201,34262,PSP,"Palm Springs, CA",CA,6,California,91,1744,1755,11,11,0,0,1700-1759,22,1817,1808,2,1750,1810,20,20,1,1,1700-1759,0,,0,66,75,51,1,261,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N988HA,2745,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,14262,1426201,34262,PSP,"Palm Springs, CA",CA,6,California,91,2055,2050,-5,0,0,-1,2000-2059,15,2105,2115,5,2128,2120,-8,0,0,-1,2100-2159,0,,0,93,90,70,1,261,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N929LR,2762,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,14570,1457001,34570,RNO,"Reno, NV",NV,32,Nevada,85,1745,1800,15,15,1,1,1700-1759,23,1823,1857,7,1837,1904,27,27,1,1,1800-1859,0,,0,112,124,94,1,601,3
2008,1,1,31,4,1/30/04,YV,20378,YV,N926LR,2764,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,14570,1457001,34570,RNO,"Reno, NV",NV,32,Nevada,85,756,754,-2,0,0,-1,0700-0759,15,809,840,4,847,844,-3,0,0,-1,0800-0859,0,,0,111,110,91,1,601,3
2008,1,1,31,4,1/30/04,YV,20378,YV,N17337,2766,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,14683,1468301,33214,SAT,"San Antonio, TX",TX,48,Texas,74,1306,1405,59,59,1,3,1300-1359,13,1418,1700,4,1618,1704,46,46,1,3,1600-1659,0,,0,132,119,102,1,843,4
2008,1,1,31,4,1/30/04,YV,20378,YV,N922FJ,2872,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,14683,1468301,33214,SAT,"San Antonio, TX",TX,48,Texas,74,1628,1628,0,0,0,0,1600-1659,22,1650,1927,4,1932,1931,-1,0,0,-1,1900-1959,0,,0,124,123,97,1,843,4
2008,1,1,31,4,1/30/04,YV,20378,YV,N938LR,2719,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,14689,1468901,34689,SBA,"Santa Barbara, CA",CA,6,California,91,1112,1108,-4,0,0,-1,1100-1159,21,1129,1144,6,1155,1150,-5,0,0,-1,1100-1159,0,,0,103,102,75,1,455,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N7305V,2721,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,14689,1468901,34689,SBA,"Santa Barbara, CA",CA,6,California,91,1443,1440,-3,0,0,-1,1400-1459,18,1458,1512,4,1516,1516,0,0,0,0,1500-1559,0,,0,93,96,74,1,455,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N27318,2722,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,14689,1468901,34689,SBA,"Santa Barbara, CA",CA,6,California,91,1800,1800,0,0,0,0,1800-1859,22,1822,1832,3,1834,1835,1,1,0,0,1800-1859,0,,0,94,95,70,1,455,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N17358,2725,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,14689,1468901,34689,SBA,"Santa Barbara, CA",CA,6,California,91,2052,2105,13,13,0,0,2000-2059,23,2128,2138,6,2127,2144,17,17,1,1,2100-2159,0,,0,95,99,70,1,455,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N927LR,2802,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,14689,1468901,34689,SBA,"Santa Barbara, CA",CA,6,California,91,812,812,0,0,0,0,0800-0859,16,828,841,4,849,845,-4,0,0,-1,0800-0859,0,,0,97,93,73,1,455,2
2008,1,1,31,4,1/30/04,YV,20378,YV,N37178,2748,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,14698,1469801,34236,SBP,"San Luis Obispo, CA",CA,6,California,91,1122,1115,-7,0,0,-1,1100-1159,38,1153,1214,6,1212,1220,8,8,0,0,1200-1259,0,,0,110,125,81,1,509,3
2008,1,1,31,4,1/30/04,YV,20378,YV,N7291Z,2750,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,14698,1469801,34236,SBP,"San Luis Obispo, CA",CA,6,California,91,1442,1438,-4,0,0,-1,1400-1459,15,1453,1512,3,1522,1515,-7,0,0,-1,1500-1559,0,,0,100,97,79,1,509,3
